mes,id_estudiante,programa,edad,estrato,trabaja,promedio_anterior,horas_estudio_semana,asistencia_pct,nota_final
2,M02-106,Electrica,25,2,0,3.88,14.4,74.7,4.67
2,M02-107,Sistemas,35,4,0,4.06,13.2,77.1,3.7
2,M02-108,Sistemas,28,6,1,3.61,7.1,96.3,2.55
2,M02-109,Sistemas,26,4,1,2.92,4.5,81.7,2.63
2,M02-110,Sistemas,30,3,1,3.19,3.6,74.1,3.2
2,M02-111,Industrial,26,2,0,3.57,8.1,78.4,3.11
2,M02-112,Sistemas,29,2,1,2.95,9.3,84.2,2.42
2,M02-113,Industrial,34,2,0,3.02,30.0,90.2,3.56
2,M02-114,Electrica,23,3,1,3.4,5.1,74.5,2.41
2,M02-115,Industrial,26,5,1,3.17,3.6,59.6,2.35
2,M02-116,Industrial,26,1,0,3.98,4.9,77.1,3.42
2,M02-117,Electrica,27,4,1,3.97,1.3,54.7,2.86
2,M02-118,Electrica,36,2,0,2.46,8.0,73.6,3.1
2,M02-119,Sistemas,31,3,0,3.91,7.3,88.2,3.29
2,M02-120,Industrial,33,3,0,3.29,4.9,95.8,3.48
2,M02-121,Industrial,21,2,1,3.54,8.4,88.6,3.2
2,M02-122,Sistemas,30,3,0,4.28,4.5,88.3,4.24
2,M02-123,Sistemas,29,5,1,3.7,8.3,86.0,3.42
2,M02-124,Sistemas,30,5,0,3.51,8.6,69.8,3.4
2,M02-125,Sistemas,27,3,1,3.25,10.5,82.8,3.25
2,M02-126,Civil,24,4,0,3.71,5.2,67.3,2.92
2,M02-127,Civil,31,3,0,3.91,8.1,74.2,3.2
2,M02-128,Electrica,26,3,0,4.04,12.6,85.2,3.97
2,M02-129,Electrica,27,2,1,3.43,9.8,96.8,3.0
2,M02-130,Civil,25,6,1,4.57,3.6,72.6,3.99
2,M02-131,Sistemas,26,1,0,3.62,10.2,75.5,2.99
2,M02-132,Industrial,30,3,1,4.51,5.3,83.3,3.69
2,M02-133,Sistemas,31,1,1,3.72,9.8,84.9,3.49
2,M02-134,Sistemas,27,3,1,4.46,2.5,67.7,3.09
2,M02-135,Sistemas,28,3,0,4.44,3.7,85.7,3.61
2,M02-136,Civil,26,1,1,3.31,10.7,71.5,3.11
2,M02-137,Industrial,31,1,0,3.61,20.5,90.8,4.53
2,M02-138,Electrica,25,2,0,3.6,11.7,88.1,3.75
2,M02-139,Civil,26,6,1,4.03,3.6,79.6,3.31
2,M02-140,Sistemas,28,2,1,3.28,8.5,77.5,2.99
2,M02-141,Civil,25,2,0,3.15,9.9,88.4,4.25
2,M02-142,Industrial,29,5,0,5.0,16.8,76.8,4.3
2,M02-143,Sistemas,35,5,0,4.04,7.3,100.0,3.04
2,M02-144,Civil,27,3,0,4.25,8.0,100.0,4.51
2,M02-145,Sistemas,34,3,0,3.8,16.6,93.0,4.56
2,M02-146,Civil,32,3,0,3.87,6.6,75.7,3.56
2,M02-147,Sistemas,28,2,1,4.06,4.6,95.2,2.96
2,M02-148,Industrial,30,3,1,3.85,6.6,66.8,3.59
2,M02-149,Industrial,34,2,0,3.61,11.8,92.1,4.04
2,M02-150,Sistemas,23,1,1,3.57,0.5,86.7,3.07
2,M02-151,Industrial,31,2,0,4.37,8.6,87.8,4.46
2,M02-152,Civil,33,4,0,3.38,6.8,94.7,3.17
2,M02-153,Sistemas,24,5,0,4.02,5.9,99.3,3.38
2,M02-154,Sistemas,33,3,0,3.75,6.2,75.1,3.39
2,M02-155,Industrial,30,4,1,3.6,16.1,90.2,3.7
2,M02-156,Sistemas,24,5,1,4.1,0.5,73.5,2.77
2,M02-157,Electrica,29,4,0,3.5,11.4,85.8,3.62
2,M02-158,Electrica,21,1,0,2.7,6.4,76.3,2.29
2,M02-159,Sistemas,22,2,0,4.11,13.3,82.5,3.98
2,M02-160,Electrica,21,4,0,3.78,20.5,86.0,4.58
2,M02-161,Electrica,28,3,0,3.87,21.6,81.7,3.83
2,M02-162,Industrial,26,3,0,4.22,21.3,87.5,4.29
2,M02-163,Sistemas,24,5,0,3.64,14.4,82.9,3.44
2,M02-164,Sistemas,25,1,0,4.3,15.3,83.0,3.66
2,M02-165,Industrial,27,6,0,3.56,13.9,84.0,3.81
2,M02-166,Electrica,26,3,0,4.73,8.9,81.0,4.07
2,M02-167,Sistemas,25,6,0,3.1,9.0,99.0,2.98
2,M02-168,Electrica,28,3,0,3.66,8.8,74.9,3.58
2,M02-169,Sistemas,23,3,0,3.52,13.9,100.0,3.67
2,M02-170,Industrial,25,4,1,3.06,11.7,76.5,3.02
2,M02-171,Sistemas,32,4,0,3.18,6.1,74.3,2.76
2,M02-172,Electrica,29,2,0,3.64,9.6,72.2,3.51
2,M02-173,Sistemas,21,4,0,2.81,7.1,80.7,3.2
2,M02-174,Civil,34,3,1,3.61,1.6,78.5,2.35
2,M02-175,Electrica,23,4,0,3.97,8.0,88.7,3.73
2,M02-176,Civil,35,2,0,3.08,10.3,100.0,3.28
2,M02-177,Industrial,28,4,0,3.23,2.6,73.8,2.59
2,M02-178,Sistemas,32,3,0,2.91,7.6,92.1,3.0
2,M02-179,Electrica,21,2,1,3.37,3.4,86.7,2.64
2,M02-180,Industrial,24,3,0,3.51,7.9,76.9,3.67
2,M02-181,Sistemas,24,2,0,3.2,14.3,90.0,3.51
2,M02-182,Sistemas,25,3,1,3.25,13.5,93.9,3.3
2,M02-183,Sistemas,24,4,1,3.67,13.4,90.6,4.17
2,M02-184,Electrica,24,2,0,3.77,20.0,79.9,4.36
2,M02-185,Civil,27,5,1,3.02,2.0,92.7,2.41
2,M02-186,Sistemas,24,4,1,3.34,4.0,81.4,2.68
2,M02-187,Industrial,26,1,0,3.26,14.1,84.3,3.6
2,M02-188,Industrial,29,3,0,2.83,5.8,82.4,2.7
2,M02-189,Electrica,21,4,0,3.57,11.8,93.1,3.5
2,M02-190,Civil,26,2,0,3.79,7.7,85.9,3.49
2,M02-191,Industrial,23,2,1,3.71,16.7,85.0,3.47
2,M02-192,Sistemas,27,3,0,3.18,14.1,83.2,4.0
2,M02-193,Sistemas,30,3,0,4.11,6.8,85.1,4.11
2,M02-194,Industrial,21,1,0,3.99,8.5,89.5,3.47
2,M02-195,Industrial,25,3,1,3.26,2.9,83.1,3.0
2,M02-196,Sistemas,31,3,1,3.44,4.1,76.8,2.69
2,M02-197,Civil,32,3,1,4.01,7.7,80.0,3.0
2,M02-198,Electrica,25,2,0,3.37,15.4,82.3,3.61
2,M02-199,Electrica,31,2,1,4.14,3.2,80.8,3.5
2,M02-200,Sistemas,28,4,1,4.32,15.8,67.4,4.34
2,M02-201,Industrial,27,4,1,3.57,5.5,74.4,2.9
2,M02-202,Sistemas,25,5,1,3.63,15.0,89.7,3.64
2,M02-203,Sistemas,28,2,0,3.63,8.3,88.0,3.78
2,M02-204,Civil,30,3,0,4.23,9.6,85.8,4.29
2,M02-205,Civil,24,4,1,4.02,8.9,69.1,2.78
2,M02-206,Industrial,29,3,1,3.13,6.6,81.0,3.21
2,M02-207,Sistemas,22,3,0,2.97,10.3,83.6,2.77
2,M02-208,Sistemas,22,3,0,3.31,16.8,81.0,4.07
2,M02-209,Sistemas,29,2,0,3.45,7.9,99.1,4.02
2,M02-210,Electrica,26,5,0,3.13,11.1,69.1,3.17
2,M02-211,Sistemas,23,4,1,4.03,6.4,81.2,3.1
2,M02-212,Industrial,29,2,0,3.65,6.2,95.6,3.38
2,M02-213,Electrica,30,2,0,4.04,14.9,95.6,4.62
2,M02-214,Sistemas,27,4,0,4.09,7.7,91.0,3.51
2,M02-215,Industrial,34,3,1,3.19,4.1,81.8,2.13
2,M02-216,Industrial,24,3,1,4.57,12.4,78.3,4.16
2,M02-217,Sistemas,24,3,0,4.38,8.8,88.9,4.01
2,M02-218,Electrica,31,3,0,3.52,5.2,86.0,3.03
2,M02-219,Sistemas,23,3,0,3.21,11.9,85.4,3.74
2,M02-220,Industrial,30,6,0,3.23,10.2,86.5,3.64
2,M02-221,Sistemas,21,2,0,3.86,12.4,96.0,3.99
2,M02-222,Sistemas,23,6,0,3.36,5.9,85.9,3.13
2,M02-223,Electrica,26,4,1,3.76,7.7,73.6,2.92
2,M02-224,Electrica,25,2,1,4.46,4.4,69.9,3.33
2,M02-225,Electrica,34,5,0,3.58,13.2,88.1,2.97
2,M02-226,Industrial,23,4,1,3.45,3.9,62.8,2.15
2,M02-227,Sistemas,27,2,1,3.82,4.8,89.7,2.97
2,M02-228,Electrica,28,6,0,3.76,5.5,78.3,3.46
2,M02-229,Sistemas,27,5,0,3.13,8.0,89.6,2.46
2,M02-230,Electrica,32,4,0,2.77,12.0,98.3,3.16
2,M02-231,Sistemas,24,4,0,3.51,2.8,91.8,3.45
2,M02-232,Sistemas,25,3,0,3.41,10.5,99.2,3.6
2,M02-233,Electrica,23,2,0,3.37,13.0,100.0,3.45
2,M02-234,Sistemas,31,4,1,3.62,0.5,87.8,3.27
2,M02-235,Sistemas,28,4,0,3.82,3.9,75.6,3.59
2,M02-236,Sistemas,28,2,0,3.2,4.5,99.6,3.55
2,M02-237,Sistemas,28,3,1,3.96,1.7,84.0,3.05
2,M02-238,Sistemas,22,3,0,3.21,2.3,97.0,2.83
2,M02-239,Industrial,29,4,0,3.53,4.7,96.0,2.89
2,M02-240,Sistemas,28,3,1,3.71,9.7,70.4,3.06
2,M02-241,Civil,33,4,0,3.96,8.0,97.5,3.7
2,M02-242,Industrial,29,3,1,4.2,5.9,71.6,3.33
2,M02-243,Sistemas,24,4,0,3.82,14.3,83.3,4.29
2,M02-244,Sistemas,26,1,1,3.59,0.5,66.5,2.67
2,M02-245,Electrica,35,6,1,3.81,4.2,92.8,3.26
2,M02-246,Industrial,22,2,0,3.8,6.8,83.6,3.13
2,M02-247,Sistemas,21,2,0,3.31,5.8,88.8,2.86
2,M02-248,Sistemas,28,4,1,3.62,8.9,62.4,2.99
2,M02-249,Electrica,33,3,0,3.47,3.3,77.5,3.18
2,M02-250,Industrial,27,3,0,3.75,9.0,91.9,3.82
2,M02-251,Industrial,22,3,1,2.83,5.5,90.6,2.55
2,M02-252,Sistemas,37,1,1,2.95,7.5,78.3,2.6
2,M02-253,Sistemas,24,3,0,2.57,6.0,77.2,1.87
2,M02-254,Sistemas,31,6,1,4.0,9.2,77.6,4.17
2,M02-255,Sistemas,33,4,0,3.42,2.5,85.9,3.0
2,M02-256,Sistemas,27,3,1,3.61,10.2,82.1,2.9
2,M02-257,Electrica,30,3,0,2.7,6.8,84.2,2.4
2,M02-258,Sistemas,34,6,0,3.88,10.8,97.1,3.9
2,M02-259,Electrica,21,5,1,3.73,2.7,71.9,2.66
2,M02-260,Sistemas,31,3,0,4.25,9.5,90.2,4.03
2,M02-261,Industrial,32,4,1,4.34,2.0,82.3,2.82
2,M02-262,Electrica,33,4,0,3.81,7.8,94.0,3.61
2,M02-263,Industrial,25,2,1,3.68,6.5,67.0,3.43
2,M02-264,Industrial,29,5,0,3.78,5.4,83.4,3.18
2,M02-265,Sistemas,25,2,0,3.58,5.1,88.2,2.96
2,M02-266,Sistemas,24,2,0,3.49,4.0,93.6,2.87
2,M02-267,Electrica,23,2,1,3.62,0.9,81.0,2.52
2,M02-268,Electrica,30,4,0,3.72,12.8,93.5,3.76
2,M02-269,Sistemas,28,1,0,3.26,17.2,85.2,4.14
2,M02-270,Sistemas,32,1,0,3.47,8.9,82.2,3.74
2,M02-271,Electrica,21,2,0,4.51,19.3,73.7,3.95
2,M02-272,Sistemas,23,3,0,3.38,14.9,94.5,3.7
2,M02-273,Sistemas,29,3,0,3.43,7.7,100.0,3.06
2,M02-274,Electrica,35,1,0,3.84,11.0,71.1,3.52
2,M02-275,Sistemas,24,2,0,3.18,6.1,81.9,2.76
2,M02-276,Sistemas,21,2,1,3.44,16.7,71.0,3.64
2,M02-277,Sistemas,25,1,1,2.93,3.9,81.7,2.48
2,M02-278,Sistemas,27,2,0,3.58,12.4,100.0,4.26
2,M02-279,Electrica,31,1,0,3.17,7.1,82.3,3.16
2,M02-280,Sistemas,32,1,0,2.63,6.3,96.8,3.43
2,M02-281,Civil,30,3,0,3.8,11.4,86.6,3.81
2,M02-282,Civil,27,3,0,3.97,3.9,76.2,3.05
2,M02-283,Electrica,36,6,1,3.51,8.2,70.9,3.56
2,M02-284,Sistemas,24,3,0,4.5,6.9,95.2,3.98
2,M02-285,Electrica,27,4,0,2.8,5.4,83.0,2.1
2,M02-286,Electrica,30,4,0,2.87,7.7,98.8,3.28
2,M02-287,Sistemas,25,2,1,3.65,4.3,83.7,3.44
2,M02-288,Industrial,26,3,1,4.07,2.3,83.1,2.9
2,M02-289,Sistemas,30,3,0,3.55,6.1,75.4,3.12
2,M02-290,Electrica,23,2,0,3.41,8.4,82.5,3.54
2,M02-291,Sistemas,26,2,0,3.1,9.4,69.1,3.05
2,M02-292,Sistemas,27,3,0,4.49,5.5,90.4,3.92
2,M02-293,Sistemas,37,3,0,3.34,10.7,84.5,2.86
2,M02-294,Sistemas,31,3,1,3.92,0.5,92.8,2.7
2,M02-295,Industrial,24,6,0,3.73,16.0,80.3,3.43
2,M02-296,Industrial,31,3,0,2.93,10.6,88.1,3.51
2,M02-297,Electrica,23,3,1,4.02,6.6,75.3,3.39
2,M02-298,Sistemas,29,5,1,3.31,11.9,88.2,3.25
2,M02-299,Sistemas,21,5,0,3.81,7.4,75.0,3.79
2,M02-300,Electrica,31,2,0,3.87,5.2,86.2,4.05
3,M03-001,Industrial,28,5,0,3.61,5.4,73.5,3.2
3,M03-002,Industrial,24,6,1,3.55,1.0,85.5,2.88
3,M03-003,Electrica,31,5,0,3.43,13.9,83.7,2.89
3,M03-004,Electrica,27,4,0,4.24,11.2,89.5,3.78
3,M03-005,Industrial,22,3,1,3.92,7.7,77.8,3.59
3,M03-006,Electrica,26,4,1,4.06,0.5,79.6,2.42
3,M03-007,Electrica,26,3,0,4.12,5.6,75.0,3.62
3,M03-008,Industrial,26,4,0,3.34,9.3,81.5,3.5
3,M03-009,Industrial,26,1,0,4.14,3.3,87.7,3.7
3,M03-010,Electrica,28,4,0,3.69,17.3,73.7,3.91
3,M03-011,Industrial,27,4,0,3.63,6.0,71.7,2.95
3,M03-012,Electrica,26,2,1,3.15,6.3,79.0,3.28
3,M03-013,Electrica,29,3,1,3.77,4.3,77.4,2.58
3,M03-014,Industrial,27,6,0,3.56,3.8,100.0,3.72
3,M03-015,Civil,28,2,1,3.89,4.7,75.7,3.37
3,M03-016,Industrial,27,2,0,3.35,4.6,100.0,3.69
3,M03-017,Electrica,24,1,0,4.28,5.6,86.7,3.31
3,M03-018,Civil,23,5,1,3.57,6.1,91.8,2.94
3,M03-019,Industrial,27,6,1,3.98,6.5,81.6,3.66
3,M03-020,Sistemas,24,5,0,3.32,10.7,89.6,3.47
3,M03-021,Sistemas,32,5,0,3.6,8.1,92.5,3.35
3,M03-022,Sistemas,29,2,0,3.82,14.6,86.2,3.79
3,M03-023,Electrica,21,3,1,3.23,10.3,84.2,3.16
3,M03-024,Sistemas,30,3,0,4.18,8.5,80.8,3.57
3,M03-025,Electrica,26,3,0,3.48,9.9,69.6,3.28
3,M03-026,Industrial,29,2,0,3.15,8.9,79.7,2.75
3,M03-027,Sistemas,24,3,0,3.9,4.4,88.5,3.32
3,M03-028,Sistemas,28,3,1,3.81,4.7,76.7,2.98
3,M03-029,Sistemas,28,2,0,4.83,8.3,94.5,3.72
3,M03-030,Sistemas,21,1,1,3.99,1.5,90.6,2.95
3,M03-031,Electrica,30,3,0,4.77,20.0,83.5,5.0
3,M03-032,Sistemas,24,2,0,3.4,14.4,86.9,3.9
3,M03-033,Electrica,22,5,1,3.34,3.8,69.7,2.51
3,M03-034,Electrica,26,4,1,4.44,10.6,78.9,3.8
3,M03-035,Industrial,28,5,1,3.52,18.5,75.7,3.71
3,M03-036,Civil,21,4,0,2.96,9.6,100.0,3.28
3,M03-037,Sistemas,34,3,1,3.31,14.7,88.4,3.47
3,M03-038,Sistemas,31,3,1,3.57,1.3,87.3,3.02
3,M03-039,Industrial,24,4,0,3.64,14.8,100.0,4.23
3,M03-040,Sistemas,27,2,0,3.67,9.6,89.7,4.04
3,M03-041,Sistemas,34,3,1,3.27,3.6,68.7,2.53
3,M03-042,Civil,25,2,1,3.64,7.0,86.0,3.09
3,M03-043,Sistemas,26,5,0,3.19,7.5,92.1,3.42
3,M03-044,Electrica,34,5,0,3.8,7.2,96.0,3.15
3,M03-045,Sistemas,32,4,0,3.21,23.3,88.6,4.37
3,M03-046,Sistemas,22,5,0,3.1,17.8,76.3,3.74
3,M03-047,Civil,30,3,1,3.31,11.9,89.3,3.7
3,M03-048,Electrica,31,3,0,3.24,8.3,88.7,2.83
3,M03-049,Electrica,28,4,1,3.35,10.4,84.8,2.52
3,M03-050,Electrica,31,5,0,3.95,3.6,90.4,3.4
3,M03-051,Sistemas,23,2,1,3.71,1.7,75.1,2.96
3,M03-052,Industrial,36,3,0,3.87,20.2,72.9,3.94
3,M03-053,Sistemas,25,2,0,4.37,13.4,79.4,4.16
3,M03-054,Civil,22,5,1,4.5,1.2,70.7,4.03
3,M03-055,Sistemas,27,6,0,4.68,1.7,79.6,3.63
3,M03-056,Sistemas,21,5,0,3.18,3.3,85.0,2.76
3,M03-057,Electrica,23,3,1,3.64,5.1,86.3,2.72
3,M03-058,Industrial,21,5,0,3.47,18.8,88.1,4.1
3,M03-059,Industrial,30,3,0,3.67,21.3,85.1,3.88
3,M03-060,Sistemas,35,4,0,3.25,10.9,76.1,3.48
3,M03-061,Sistemas,29,3,1,4.41,2.1,82.3,2.64
3,M03-062,Civil,31,3,0,3.12,14.9,80.3,3.51
3,M03-063,Sistemas,23,2,0,3.37,3.4,95.1,2.55
3,M03-064,Electrica,30,3,0,3.27,7.0,82.7,3.53
3,M03-065,Electrica,26,4,1,2.86,7.5,93.4,3.07
3,M03-066,Sistemas,38,4,1,3.47,4.9,92.2,3.4
3,M03-067,Electrica,33,4,0,3.12,4.1,83.0,2.95
3,M03-068,Industrial,25,2,0,2.98,6.2,77.8,2.53
3,M03-069,Industrial,27,1,0,3.98,9.8,75.7,3.99
3,M03-070,Industrial,21,3,0,4.34,22.0,76.6,4.49
3,M03-071,Sistemas,31,5,0,3.44,6.9,92.3,3.83
3,M03-072,Sistemas,36,1,0,4.55,7.2,85.7,4.08
3,M03-073,Sistemas,28,2,0,3.73,16.6,97.5,4.36
3,M03-074,Sistemas,31,2,0,2.7,1.8,81.8,2.55
3,M03-075,Industrial,24,4,0,4.18,11.7,81.9,4.55
3,M03-076,Industrial,30,3,1,3.9,3.7,62.9,3.2
3,M03-077,Sistemas,25,3,1,3.93,5.6,79.9,4.39
3,M03-078,Electrica,31,2,0,3.29,1.8,80.9,3.06
3,M03-079,Sistemas,22,1,0,3.41,18.8,83.2,4.23
3,M03-080,Industrial,25,1,0,3.01,20.3,81.3,3.54
3,M03-081,Electrica,24,6,0,3.7,5.2,90.2,3.42
3,M03-082,Electrica,30,4,0,3.86,5.8,82.5,3.5
3,M03-083,Sistemas,21,4,0,3.58,11.0,91.3,3.06
3,M03-084,Sistemas,36,4,0,3.11,27.4,80.3,4.04
3,M03-085,Electrica,37,5,1,3.74,8.6,95.3,3.46
3,M03-086,Electrica,25,3,0,4.08,3.3,81.6,3.47
3,M03-087,Industrial,21,3,0,3.81,12.9,100.0,4.08
3,M03-088,Civil,36,3,1,3.31,6.6,87.9,3.08
3,M03-089,Sistemas,29,4,0,3.27,2.4,86.6,3.03
3,M03-090,Industrial,26,3,1,3.05,5.2,84.5,2.76
3,M03-091,Industrial,26,4,1,4.09,1.5,82.1,3.39
3,M03-092,Sistemas,27,3,0,4.01,5.7,81.2,3.2
3,M03-093,Sistemas,34,4,0,3.99,6.2,96.2,4.16
3,M03-094,Industrial,27,1,0,3.8,6.0,99.1,3.37
3,M03-095,Sistemas,27,2,1,3.52,3.1,76.1,2.26
3,M03-096,Sistemas,29,2,0,4.01,17.1,86.4,3.9
3,M03-097,Sistemas,28,4,0,3.33,4.3,87.1,2.76
3,M03-098,Electrica,22,4,1,2.77,6.4,89.7,2.29
3,M03-099,Industrial,28,4,0,3.77,2.5,91.8,2.97
3,M03-100,Civil,22,2,0,3.98,9.9,86.5,3.64
3,M03-101,Electrica,31,3,0,3.73,8.1,93.7,3.41
3,M03-102,Sistemas,24,3,0,4.06,12.1,100.0,4.15
3,M03-103,Civil,27,3,0,4.19,17.7,100.0,4.97
3,M03-104,Industrial,29,5,0,3.52,9.6,80.2,4.04
3,M03-105,Sistemas,21,3,0,3.63,8.9,78.1,3.23
3,M03-106,Sistemas,23,4,0,3.62,12.5,92.2,3.9
3,M03-107,Industrial,25,2,0,3.47,8.2,78.2,3.31
3,M03-108,Industrial,27,4,0,3.51,11.5,81.5,3.64
3,M03-109,Civil,29,3,0,4.2,8.4,90.1,4.02
3,M03-110,Sistemas,30,3,0,3.57,5.8,83.1,3.38
3,M03-111,Sistemas,33,3,0,3.91,24.8,94.0,4.96
3,M03-112,Electrica,29,5,1,3.75,3.9,79.0,2.93
3,M03-113,Industrial,29,4,1,3.28,12.0,80.1,3.25
3,M03-114,Sistemas,24,2,0,2.83,7.5,67.3,3.0
3,M03-115,Sistemas,29,3,0,3.8,4.3,88.1,3.2
3,M03-116,Sistemas,31,2,1,3.62,2.7,85.0,2.91
3,M03-117,Industrial,28,1,0,3.15,14.8,89.1,3.4
3,M03-118,Sistemas,31,4,0,4.25,6.0,76.3,3.72
3,M03-119,Electrica,37,3,1,3.71,5.5,87.8,2.81
3,M03-120,Industrial,21,3,0,4.21,2.8,91.0,3.81
3,M03-121,Sistemas,26,4,1,3.21,0.7,85.0,2.45
3,M03-122,Industrial,29,2,0,3.21,17.7,81.2,3.87
3,M03-123,Industrial,39,2,0,3.64,5.8,81.3,3.16
3,M03-124,Industrial,22,3,0,3.13,4.8,93.9,3.39
3,M03-125,Sistemas,26,3,0,3.72,7.6,92.8,3.55
3,M03-126,Civil,30,4,0,3.4,8.6,76.9,3.05
3,M03-127,Sistemas,32,4,1,3.64,13.8,80.8,3.18
3,M03-128,Sistemas,21,4,1,3.61,3.8,72.1,2.84
3,M03-129,Industrial,24,3,0,3.28,13.5,90.1,4.22
3,M03-130,Sistemas,27,3,1,3.53,6.2,84.8,2.88
3,M03-131,Electrica,21,5,0,3.92,6.0,70.7,3.03
3,M03-132,Sistemas,23,2,0,3.49,6.2,74.5,3.28
3,M03-133,Electrica,38,3,0,3.3,5.0,68.4,2.72
3,M03-134,Industrial,28,3,0,4.13,4.5,100.0,3.44
3,M03-135,Electrica,30,6,0,3.37,7.8,87.8,3.12
3,M03-136,Sistemas,27,5,0,3.99,9.4,96.9,3.62
3,M03-137,Industrial,31,2,0,3.44,6.3,95.2,3.31
3,M03-138,Civil,24,2,0,3.77,1.6,85.5,3.65
3,M03-139,Civil,29,6,0,3.27,9.3,79.8,3.34
3,M03-140,Sistemas,42,2,1,3.23,4.7,80.3,2.31
3,M03-141,Electrica,25,3,0,3.65,7.4,68.2,3.82
3,M03-142,Electrica,36,3,0,3.56,9.8,89.6,3.45
3,M03-143,Sistemas,22,2,0,3.17,10.2,92.8,2.58
3,M03-144,Electrica,36,4,1,2.95,3.9,83.0,2.48
3,M03-145,Industrial,26,5,1,2.38,6.0,77.2,3.04
3,M03-146,Sistemas,30,6,0,3.17,10.4,76.1,3.17
3,M03-147,Sistemas,28,2,0,3.92,18.1,82.6,4.33
3,M03-148,Civil,33,3,0,3.24,11.0,94.7,3.53
3,M03-149,Industrial,28,3,0,3.9,10.6,99.8,3.44
3,M03-150,Sistemas,22,2,0,3.8,7.1,79.4,4.37
3,M03-151,Industrial,21,2,0,3.16,9.5,96.4,3.97
3,M03-152,Civil,32,1,0,3.53,17.6,81.0,4.37
3,M03-153,Industrial,21,2,0,3.72,14.4,81.6,3.52
3,M03-154,Electrica,22,5,0,3.1,10.7,100.0,3.58
3,M03-155,Civil,24,3,1,3.45,5.4,89.6,3.59
3,M03-156,Civil,23,5,0,4.15,6.7,98.2,3.79
3,M03-157,Sistemas,26,4,1,3.65,5.0,62.9,2.69
3,M03-158,Industrial,28,3,0,4.26,16.6,100.0,4.33
3,M03-159,Electrica,24,2,1,3.48,6.1,64.6,2.43
3,M03-160,Industrial,33,2,0,3.44,8.7,100.0,3.39
3,M03-161,Electrica,28,3,1,3.73,0.5,88.0,2.73
3,M03-162,Electrica,31,3,0,3.7,10.7,74.6,3.66
3,M03-163,Industrial,26,1,1,4.82,12.4,85.5,3.94
3,M03-164,Civil,27,1,1,4.31,3.1,100.0,3.4
3,M03-165,Sistemas,25,5,0,3.72,4.4,91.9,3.51
3,M03-166,Electrica,21,3,1,3.19,5.6,86.1,3.09
3,M03-167,Sistemas,21,2,1,3.56,0.5,74.4,3.2
3,M03-168,Industrial,23,3,1,3.77,3.5,83.0,3.03
3,M03-169,Electrica,29,4,1,3.46,8.7,64.5,3.21
3,M03-170,Civil,27,4,1,3.16,8.2,83.3,3.07
3,M03-171,Sistemas,25,2,1,3.36,1.3,76.0,2.62
3,M03-172,Civil,31,1,0,3.33,4.6,76.6,3.28
3,M03-173,Sistemas,24,4,1,4.2,6.8,84.7,3.29
3,M03-174,Electrica,23,3,0,4.49,21.4,78.1,4.52
3,M03-175,Industrial,28,1,0,3.81,15.8,96.2,4.31
3,M03-176,Industrial,32,3,0,3.99,7.5,88.2,4.06
3,M03-177,Industrial,29,4,1,3.49,5.4,89.3,3.23
3,M03-178,Industrial,24,3,1,4.31,9.8,87.3,3.92
3,M03-179,Civil,27,5,0,3.81,8.3,69.3,3.52
3,M03-180,Sistemas,36,2,1,3.65,4.7,68.8,3.28
3,M03-181,Sistemas,21,3,1,3.6,2.8,79.4,3.25
3,M03-182,Civil,28,3,0,3.23,13.0,88.2,3.51
3,M03-183,Sistemas,21,4,0,3.94,6.3,100.0,3.95
3,M03-184,Civil,24,4,1,3.06,8.1,79.5,3.05
3,M03-185,Civil,26,3,0,3.53,7.7,88.2,3.37
3,M03-186,Sistemas,29,2,1,3.71,7.0,83.2,2.94
3,M03-187,Industrial,27,3,0,4.02,6.2,81.5,3.43
3,M03-188,Civil,30,2,0,4.01,17.1,74.3,3.83
3,M03-189,Sistemas,21,4,1,3.25,5.3,88.6,2.44
3,M03-190,Industrial,27,2,1,3.91,9.7,85.2,3.88
3,M03-191,Electrica,32,4,0,4.02,9.4,80.2,3.88
3,M03-192,Sistemas,26,2,1,3.99,3.3,87.1,3.27
3,M03-193,Industrial,22,4,0,3.39,8.1,74.6,3.58
3,M03-194,Industrial,21,5,0,3.3,3.3,100.0,3.49
3,M03-195,Civil,21,3,0,4.01,12.5,87.5,4.19
3,M03-196,Civil,27,2,0,3.43,6.2,100.0,3.63
3,M03-197,Sistemas,23,2,1,3.97,5.1,69.2,3.67
3,M03-198,Sistemas,24,1,1,3.7,6.1,84.1,2.89
3,M03-199,Industrial,30,4,0,3.78,9.4,89.5,3.73
3,M03-200,Industrial,21,4,0,3.47,9.4,85.9,3.54
3,M03-201,Sistemas,31,6,0,4.17,13.4,100.0,4.03
3,M03-202,Electrica,28,2,1,3.72,20.3,87.4,3.92
3,M03-203,Sistemas,25,5,0,3.72,12.2,85.5,3.23
3,M03-204,Electrica,21,2,0,4.03,5.8,79.7,3.39
3,M03-205,Sistemas,25,1,1,4.31,0.5,90.0,3.38
3,M03-206,Civil,29,2,0,3.83,8.2,100.0,3.56
3,M03-207,Sistemas,21,2,0,4.21,11.8,91.0,4.11
3,M03-208,Industrial,26,2,0,4.18,9.6,81.1,3.68
3,M03-209,Industrial,26,3,0,3.42,9.4,94.9,3.97
3,M03-210,Sistemas,21,4,0,3.15,13.5,77.9,3.68
3,M03-211,Sistemas,22,1,0,3.34,15.7,100.0,3.47
